Year,Month,Day,Hour,Minute,DNI,Price,IAM
2022,1,1,0,0,0.0,28.4328160509,0.0
2022,1,1,1,0,0.0,46.2906395104,0.0
2022,1,1,2,0,0.0,31.1238833833,0.0
2022,1,1,3,0,0.0,17.5761851222,0.0
2022,1,1,4,0,0.0,42.7011255907,0.0
2022,1,1,5,0,0.0,50.9471458062,0.0
2022,1,1,6,0,0.0,46.1899340015,0.0
2022,1,1,7,0,31.007079854460724,44.0263773021,0.979351
2022,1,1,8,0,363.8751807023867,50.6355549314,0.954506
2022,1,1,9,0,760.9610968043387,50.0794795553,0.9184
2022,1,1,10,0,892.6455327587796,55.2128118463,0.869104
2022,1,1,11,0,943.9769231042594,40.8998060882,0.810623
2022,1,1,12,0,961.4600445005257,48.481385928,0.77349
2022,1,1,13,0,955.7686790997901,47.4576887418,0.80163
2022,1,1,14,0,923.6766935297771,28.4912335077,0.869644
2022,1,1,15,0,842.2654426898823,32.2837500245,0.929722
2022,1,1,16,0,609.2487552555584,26.7881426068,1.0
2022,1,1,17,0,216.92698519429632,37.9603653898,1.0
2022,1,1,18,0,0.0,43.3036707354,1.0
2022,1,1,19,0,0.0,52.9583736817,0.0
2022,1,1,20,0,0.0,69.9197142072,0.0
2022,1,1,21,0,0.0,54.8415644885,0.0
2022,1,1,22,0,0.0,55.5560368213,0.0
2022,1,1,23,0,0.0,52.8045597419,0.0
2022,1,2,0,0,0.0,43.6161475946,0.0
2022,1,2,1,0,0.0,37.8122451175,0.0
2022,1,2,2,0,0.0,52.3312021978,0.0
2022,1,2,3,0,0.0,51.6181525759,0.0
2022,1,2,4,0,0.0,28.3521433016,0.0
2022,1,2,5,0,0.0,33.0725725587,0.0
2022,1,2,6,0,0.0,43.3306016651,0.0
2022,1,2,7,0,30.307504939937836,79.8442222897,0.0
2022,1,2,8,0,363.0333659775854,42.9766206115,0.955008
2022,1,2,9,0,760.9176301300112,42.8494541475,0.919174
2022,1,2,10,0,892.918602806102,24.8031532822,0.870242
2022,1,2,11,0,944.3815452185563,20.6831970165,0.812097
2022,1,2,12,0,961.9944586589188,37.7814229686,0.774776
2022,1,2,13,0,956.5043123662881,52.2515657766,0.802163
2022,1,2,14,0,924.8076601558658,52.2455800767,0.869726
2022,1,2,15,0,844.3987991420129,47.4816935603,0.92966
2022,1,2,16,0,615.096910421017,54.4496328883,1.0
2022,1,2,17,0,221.34120622268273,58.2426295154,1.0
2022,1,2,18,0,0.0,56.1421610693,1.0
2022,1,2,19,0,0.0,54.8430390204,0.0
2022,1,2,20,0,0.0,51.8157911084,0.0
2022,1,2,21,0,0.0,57.7730470887,0.0
2022,1,2,22,0,0.0,60.9911008737,0.0
2022,1,2,23,0,0.0,52.8429283434,0.0
2022,1,3,0,0,0.0,37.6527266613,0.0
2022,1,3,1,0,0.0,27.4920846569,0.0
2022,1,3,2,0,0.0,42.559898383,0.0
2022,1,3,3,0,0.0,65.6256622605,0.0
2022,1,3,4,0,0.0,58.5435088665,0.0
2022,1,3,5,0,0.0,52.3188288434,0.0
2022,1,3,6,0,0.0,55.6424867072,0.0
2022,1,3,7,0,0.0,74.3332356959,0.0
2022,1,3,8,0,166.18115949412336,54.4016941349,0.955526
2022,1,3,9,0,594.5143826374746,68.1187391672,0.920132
2022,1,3,10,0,893.2590293904852,62.2305589467,0.870716
2022,1,3,11,0,944.8284860883332,58.7280364481,0.813642
2022,1,3,12,0,673.5087357513822,53.3408671995,0.776161
2022,1,3,13,0,647.6050534085143,59.7079088055,0.802791
2022,1,3,14,0,871.0754109286493,45.7456229003,0.86987
2022,1,3,15,0,646.308778716913,25.7978279999,0.929464
2022,1,3,16,0,455.0370739195778,10.1290290313,1.0
2022,1,3,17,0,225.80470863298268,55.1422941456,1.0
2022,1,3,18,0,0.0,55.8505932978,0.0
2022,1,3,19,0,0.0,47.7100409172,0.0
2022,1,3,20,0,0.0,50.8004873906,0.0
2022,1,3,21,0,0.0,50.2896749293,0.0
2022,1,3,22,0,0.0,56.8195351751,0.0
2022,1,3,23,0,0.0,77.2017929878,0.0
2022,1,4,0,0,0.0,78.9450910097,0.0
2022,1,4,1,0,0.0,84.3000272735,0.0
2022,1,4,2,0,0.0,73.6946070445,0.0
2022,1,4,3,0,0.0,77.4606647076,0.0
2022,1,4,4,0,0.0,67.555045888,0.0
2022,1,4,5,0,0.0,65.661447512,0.0
2022,1,4,6,0,0.0,59.5476230836,0.0
2022,1,4,7,0,29.394848142221473,29.0942578804,0.0
2022,1,4,8,0,117.6063249797834,64.8794023071,0.956058
2022,1,4,9,0,403.0225528352863,30.9030409359,0.920799
2022,1,4,10,0,731.9623878692942,39.7336752786,0.872644
2022,1,4,11,0,860.8966258514708,38.5073754863,0.815253
2022,1,4,12,0,618.0363930930275,31.3407881681,0.777645
2022,1,4,13,0,459.0901722124101,44.4703166904,0.803513
2022,1,4,14,0,482.44398788409706,40.5608061696,0.870076
2022,1,4,15,0,594.3455475572578,46.1364450754,0.929636
2022,1,4,16,0,627.0081942089461,65.2059767148,1.0
2022,1,4,17,0,230.30754143650162,43.4514465916,1.0
2022,1,4,18,0,0.0,53.5314144634,1.0
2022,1,4,19,0,0.0,55.5240365098,0.0
2022,1,4,20,0,0.0,51.9532864304,0.0
2022,1,4,21,0,0.0,49.7367206146,0.0
2022,1,4,22,0,0.0,45.907903277,0.0
2022,1,4,23,0,0.0,39.9337791147,0.0
2022,1,5,0,0,0.0,50.9329112933,0.0
2022,1,5,1,0,0.0,54.6789381484,0.0
2022,1,5,2,0,0.0,44.6602488071,0.0
2022,1,5,3,0,0.0,40.2385114697,0.0
2022,1,5,4,0,0.0,45.6123013184,0.0
2022,1,5,5,0,0.0,46.1550295871,0.0
2022,1,5,6,0,0.0,47.4650573973,0.0
2022,1,5,7,0,29.177784341294995,43.3291399054,0.0
2022,1,5,8,0,341.1843452973367,65.6950987658,0.956604
2022,1,5,9,0,701.2112056622832,22.8629079364,0.921646
2022,1,5,10,0,474.49594806867793,38.5060817564,0.873904
2022,1,5,11,0,320.72875214488874,25.648538618,0.816929
2022,1,5,12,0,638.2756870508365,40.4604723705,0.779223
2022,1,5,13,0,514.6270904765536,63.9466749074,0.804329
2022,1,5,14,0,111.78885220816937,69.1182675682,0.870344
2022,1,5,15,0,398.205961600039,48.8389735543,0.929674
2022,1,5,16,0,633.0460874771185,58.775632112,1.0
2022,1,5,17,0,234.84012587707943,43.0111590853,1.0
2022,1,5,18,0,0.0,42.9041206,1.0
2022,1,5,19,0,0.0,31.2115680223,0.0
2022,1,5,20,0,0.0,28.2620189208,0.0
2022,1,5,21,0,0.0,31.1296070065,0.0
2022,1,5,22,0,0.0,43.9322004214,0.0
2022,1,5,23,0,0.0,51.4747592546,0.0
2022,1,6,0,0,0.0,63.527174553,0.0
2022,1,6,1,0,0.0,76.4640320059,0.0
2022,1,6,2,0,0.0,79.634802095,0.0
2022,1,6,3,0,0.0,68.3997577023,0.0
2022,1,6,4,0,0.0,61.1978907889,0.0
2022,1,6,5,0,0.0,58.8949945927,0.0
2022,1,6,6,0,0.0,49.3698954891,0.0
2022,1,6,7,0,29.11937893390014,28.603323807,0.0
2022,1,6,8,0,29.11937893390014,52.505025848,0.957164
2022,1,6,9,0,201.56567197659442,54.0035971407,0.922515
2022,1,6,10,0,303.36291310611057,66.8627073309,0.8752
2022,1,6,11,0,125.11625507766252,55.7459396573,0.818665
2022,1,6,12,0,467.74850239204125,18.1333343643,0.780892
2022,1,6,13,0,808.6234748165969,1.7387339653,0.805237
2022,1,6,14,0,774.140703350929,41.5949429526,0.870675
2022,1,6,15,0,809.6761990514186,42.3053399141,0.929745
2022,1,6,16,0,639.1227730478579,46.6977552917,1.0
