Year,Month,Day,Hour,Minute,DNI,Price,IAM
2022,1,1,0,0,0.0,78.3486867761,0.0
2022,1,1,1,0,0.0,74.4346180048,0.0
2022,1,1,2,0,0.0,75.2701553602,0.0
2022,1,1,3,0,0.0,56.7339192306,0.0
2022,1,1,4,0,0.0,50.69916157,0.0
2022,1,1,5,0,0.0,61.3134081971,0.0
2022,1,1,6,0,0.0,41.9988263243,0.0
2022,1,1,7,0,31.007079854460724,45.390131578,0.979351
2022,1,1,8,0,363.8751807023867,40.6349542754,0.954506
2022,1,1,9,0,760.9610968043387,52.2761560094,0.9184
2022,1,1,10,0,892.6455327587796,61.5417120503,0.869104
2022,1,1,11,0,943.9769231042594,40.8998240354,0.810623
2022,1,1,12,0,961.4600445005257,30.9611333511,0.77349
2022,1,1,13,0,955.7686790997901,14.2260887188,0.80163
2022,1,1,14,0,923.6766935297771,23.4624858779,0.869644
2022,1,1,15,0,842.2654426898823,30.2626469182,0.929722
2022,1,1,16,0,609.2487552555584,45.7742660321,1.0
2022,1,1,17,0,216.92698519429632,41.2220387938,1.0
2022,1,1,18,0,0.0,2.4018547896,1.0
2022,1,1,19,0,0.0,12.18995089,0.0
2022,1,1,20,0,0.0,11.9077973506,0.0
2022,1,1,21,0,0.0,9.60349527956,0.0
2022,1,1,22,0,0.0,13.01976171,0.0
2022,1,1,23,0,0.0,23.8257060065,0.0
2022,1,2,0,0,0.0,32.3822437266,0.0
2022,1,2,1,0,0.0,30.5196252263,0.0
2022,1,2,2,0,0.0,44.7575190751,0.0
2022,1,2,3,0,0.0,55.3958524896,0.0
2022,1,2,4,0,0.0,67.7289036907,0.0
2022,1,2,5,0,0.0,54.9683528426,0.0
2022,1,2,6,0,0.0,59.2447873541,0.0
2022,1,2,7,0,30.307504939937836,51.9787538992,0.0
2022,1,2,8,0,363.0333659775854,71.0303564573,0.955008
2022,1,2,9,0,760.9176301300112,66.95557437,0.919174
2022,1,2,10,0,892.918602806102,67.8653496935,0.870242
2022,1,2,11,0,944.3815452185563,59.0376831032,0.812097
2022,1,2,12,0,961.9944586589188,54.8654682613,0.774776
2022,1,2,13,0,956.5043123662881,54.6725385267,0.802163
2022,1,2,14,0,924.8076601558658,42.3749001914,0.869726
2022,1,2,15,0,844.3987991420129,38.7438233994,0.92966
2022,1,2,16,0,615.096910421017,25.7015299825,1.0
2022,1,2,17,0,221.34120622268273,17.6778993373,1.0
2022,1,2,18,0,0.0,26.0465964739,1.0
2022,1,2,19,0,0.0,20.1040286329,0.0
2022,1,2,20,0,0.0,23.8133286065,0.0
2022,1,2,21,0,0.0,43.4087334727,0.0
2022,1,2,22,0,0.0,38.7226638591,0.0
2022,1,2,23,0,0.0,44.4638320209,0.0
2022,1,3,0,0,0.0,34.4812128835,0.0
2022,1,3,1,0,0.0,40.9924501359,0.0
2022,1,3,2,0,0.0,38.2829248629,0.0
2022,1,3,3,0,0.0,45.0568655181,0.0
2022,1,3,4,0,0.0,53.4533914734,0.0
2022,1,3,5,0,0.0,50.5530295214,0.0
2022,1,3,6,0,0.0,60.5327514026,0.0
2022,1,3,7,0,8.347190215479372,56.1517213566,0.0
2022,1,3,8,0,324.96340125155274,49.7905068977,0.955526
2022,1,3,9,0,744.9494341794245,49.097773018,0.920132
2022,1,3,10,0,893.2590293904852,52.0367607366,0.870716
2022,1,3,11,0,944.8284860883332,52.0277643629,0.813642
2022,1,3,12,0,736.8054872193823,45.6929744769,0.776161
2022,1,3,13,0,502.69096310116436,54.6522413941,0.802791
2022,1,3,14,0,667.3063788278992,64.9098876487,0.86987
2022,1,3,15,0,783.952263883413,55.5504578153,0.929464
2022,1,3,16,0,588.2387494114778,55.9616208943,1.0
2022,1,3,17,0,225.80470863298268,43.5693050775,1.0
2022,1,3,18,0,0.0,37.5901535908,0.0
2022,1,3,19,0,0.0,48.5973514962,0.0
2022,1,3,20,0,0.0,57.9535712924,0.0
2022,1,3,21,0,0.0,45.6053306807,0.0
2022,1,3,22,0,0.0,44.7424957457,0.0
2022,1,3,23,0,0.0,49.6990026452,0.0
2022,1,4,0,0,0.0,49.374937272,0.0
2022,1,4,1,0,0.0,46.0660312977,0.0
2022,1,4,2,0,0.0,46.2340406983,0.0
2022,1,4,3,0,0.0,38.9097339717,0.0
2022,1,4,4,0,0.0,25.8303651337,0.0
2022,1,4,5,0,0.0,41.4046100737,0.0
2022,1,4,6,0,0.0,21.2055819376,0.0
2022,1,4,7,0,29.394848142221473,35.2231559706,0.0
2022,1,4,8,0,341.51673376033335,8.32783715622,0.956058
2022,1,4,9,0,391.9560825273363,40.1173325126,0.920799
2022,1,4,10,0,516.7931175219942,59.7443913991,0.872644
2022,1,4,11,0,837.5100952979209,65.8298453548,0.815253
2022,1,4,12,0,860.8823215558774,70.9548236064,0.777645
2022,1,4,13,0,916.79188765046,41.7070608553,0.803513
2022,1,4,14,0,867.319131548347,11.8793196788,0.870076
2022,1,4,15,0,807.5590435410577,48.0548379246,0.929636
2022,1,4,16,0,627.0081942089461,21.6160470416,1.0
2022,1,4,17,0,230.30754143650162,19.4067674156,1.0
2022,1,4,18,0,0.0,30.7187073253,1.0
2022,1,4,19,0,0.0,20.1221131204,0.0
2022,1,4,20,0,0.0,35.8297909488,0.0
2022,1,4,21,0,0.0,37.9826186599,0.0
2022,1,4,22,0,0.0,48.7063847593,0.0
2022,1,4,23,0,0.0,50.3008924452,0.0
2022,1,5,0,0,0.0,54.9123444224,0.0
2022,1,5,1,0,0.0,61.4967701502,0.0
2022,1,5,2,0,0.0,49.6867495091,0.0
2022,1,5,3,0,0.0,48.5666678311,0.0
2022,1,5,4,0,0.0,49.6533523079,0.0
2022,1,5,5,0,0.0,49.1077279409,0.0
2022,1,5,6,0,0.0,34.2450008002,0.0
2022,1,5,7,0,29.177784341294995,52.4544281648,0.0
2022,1,5,8,0,159.13973960003673,41.5742303966,0.956604
2022,1,5,9,0,529.4480927543832,53.8299733031,0.921646
2022,1,5,10,0,488.0655348720779,35.6524080098,0.873904
