Year,Month,Day,Hour,Minute,DNI,Price,IAM
2022,1,1,0,0,0.0,53.7888026626,0.0
2022,1,1,1,0,0.0,49.740191021,0.0
2022,1,1,2,0,0.0,44.4183881497,0.0
2022,1,1,3,0,0.0,44.4555500101,0.0
2022,1,1,4,0,0.0,41.1538826875,0.0
2022,1,1,5,0,0.0,51.7453410101,0.0
2022,1,1,6,0,0.0,55.8627124014,0.0
2022,1,1,7,0,31.007079854460724,70.5285689392,0.979351
2022,1,1,8,0,363.8751807023867,87.5199602354,0.954506
2022,1,1,9,0,760.9610968043387,82.3808189554,0.9184
2022,1,1,10,0,892.6455327587796,72.9970412444,0.869104
2022,1,1,11,0,943.9769231042594,50.7797141712,0.810623
2022,1,1,12,0,961.4600445005257,30.1839628864,0.77349
2022,1,1,13,0,955.7686790997901,38.645116215,0.80163
2022,1,1,14,0,923.6766935297771,17.8309548406,0.869644
2022,1,1,15,0,842.2654426898823,26.2828103853,0.929722
2022,1,1,16,0,609.2487552555584,31.8803876035,1.0
2022,1,1,17,0,216.92698519429632,28.2907500629,1.0
2022,1,1,18,0,0.0,28.522637777,1.0
2022,1,1,19,0,0.0,20.9412623018,0.0
2022,1,1,20,0,0.0,38.8229314543,0.0
2022,1,1,21,0,0.0,28.5430662077,0.0
2022,1,1,22,0,0.0,25.015099462,0.0
2022,1,1,23,0,0.0,40.7736949383,0.0
2022,1,2,0,0,0.0,42.3307593928,0.0
2022,1,2,1,0,0.0,39.7812396202,0.0
2022,1,2,2,0,0.0,14.2967019349,0.0
2022,1,2,3,0,0.0,25.5814137844,0.0
2022,1,2,4,0,0.0,45.2917081356,0.0
2022,1,2,5,0,0.0,39.9044663091,0.0
2022,1,2,6,0,0.0,40.6811236923,0.0
2022,1,2,7,0,30.307504939937836,15.1925142903,0.0
2022,1,2,8,0,363.0333659775854,38.8293906169,0.955008
2022,1,2,9,0,760.9176301300112,45.6956383066,0.919174
2022,1,2,10,0,892.918602806102,48.3473798958,0.870242
2022,1,2,11,0,944.3815452185563,31.7248996038,0.812097
2022,1,2,12,0,961.9944586589188,30.9270423419,0.774776
2022,1,2,13,0,956.5043123662881,41.8548341114,0.802163
2022,1,2,14,0,924.8076601558658,59.6850014941,0.869726
2022,1,2,15,0,844.3987991420129,59.0634287943,0.92966
2022,1,2,16,0,615.096910421017,56.9449804467,1.0
2022,1,2,17,0,221.34120622268273,41.2203639423,1.0
2022,1,2,18,0,0.0,28.1680865179,1.0
2022,1,2,19,0,0.0,49.6396407993,0.0
2022,1,2,20,0,0.0,68.3271207057,0.0
2022,1,2,21,0,0.0,66.4736482064,0.0
2022,1,2,22,0,0.0,69.0323235477,0.0
2022,1,2,23,0,0.0,63.4180140857,0.0
2022,1,3,0,0,0.0,73.3570796047,0.0
2022,1,3,1,0,0.0,54.0183549067,0.0
2022,1,3,2,0,0.0,36.4279916057,0.0
2022,1,3,3,0,0.0,24.8725126303,0.0
2022,1,3,4,0,0.0,31.3289465747,0.0
2022,1,3,5,0,0.0,27.753584438,0.0
2022,1,3,6,0,0.0,21.3087447993,0.0
2022,1,3,7,0,8.721414087179372,24.8331930362,0.0
2022,1,3,8,0,239.94481893330274,10.3968372945,0.955526
2022,1,3,9,0,659.5566279894746,36.8479331666,0.920132
2022,1,3,10,0,893.2590293904852,45.0023844365,0.870716
2022,1,3,11,0,944.8284860883332,51.1768041868,0.813642
2022,1,3,12,0,945.8439951530822,45.732248849,0.776161
2022,1,3,13,0,880.7300764188644,30.0316180836,0.802791
2022,1,3,14,0,831.8294032100991,36.2782444686,0.86987
2022,1,3,15,0,440.50909928621303,31.582346752,0.929464
2022,1,3,16,0,249.27316581607778,6.38127759166,1.0
2022,1,3,17,0,225.80470863298268,41.7177608508,1.0
2022,1,3,18,0,0.0,59.9716189156,0.0
2022,1,3,19,0,0.0,52.7087137884,0.0
2022,1,3,20,0,0.0,41.4327666445,0.0
2022,1,3,21,0,0.0,26.2463262481,0.0
2022,1,3,22,0,0.0,39.2686380542,0.0
2022,1,3,23,0,0.0,57.8438512802,0.0
2022,1,4,0,0,0.0,76.647875601,0.0
2022,1,4,1,0,0.0,51.144634781,0.0
2022,1,4,2,0,0.0,55.7884667344,0.0
2022,1,4,3,0,0.0,47.4243417672,0.0
2022,1,4,4,0,0.0,42.2908507297,0.0
2022,1,4,5,0,0.0,53.1647871889,0.0
2022,1,4,6,0,0.0,69.7877516838,0.0
2022,1,4,7,0,29.394848142221473,27.6970179725,0.0
2022,1,4,8,0,134.99817513428337,26.4703767924,0.956058
2022,1,4,9,0,510.55741897488633,53.0904286007,0.920799
2022,1,4,10,0,863.2456232512442,47.4772239855,0.872644
2022,1,4,11,0,933.8013221339459,62.2469389715,0.815253
2022,1,4,12,0,946.2210576309525,80.1143368452,0.777645
2022,1,4,13,0,935.5253937496101,82.1369920776,0.803513
2022,1,4,14,0,865.727381793997,67.717411032,0.870076
2022,1,4,15,0,797.6139075822578,71.6415522235,0.929636
2022,1,4,16,0,627.0081942089461,37.1713102624,1.0
2022,1,4,17,0,230.30754143650162,48.4237278611,1.0
2022,1,4,18,0,0.0,44.8064820183,1.0
2022,1,4,19,0,0.0,49.7126900198,0.0
2022,1,4,20,0,0.0,50.1274295993,0.0
2022,1,4,21,0,0.0,44.9245682991,0.0
2022,1,4,22,0,0.0,49.4126984566,0.0
2022,1,4,23,0,0.0,37.0348791498,0.0
2022,1,5,0,0,0.0,38.1672895106,0.0
2022,1,5,1,0,0.0,45.8858280973,0.0
2022,1,5,2,0,0.0,27.8598207428,0.0
2022,1,5,3,0,0.0,24.5833435518,0.0
2022,1,5,4,0,0.0,-1.10795585062,0.0
2022,1,5,5,0,0.0,-1.83172737678,0.0
2022,1,5,6,0,0.0,0.644183852329,0.0
2022,1,5,7,0,29.177784341294995,55.8472484863,0.0
2022,1,5,8,0,139.20320467353673,31.4517417119,0.956604
2022,1,5,9,0,150.97737282393322,50.9654174861,0.921646
2022,1,5,10,0,169.44952237412792,45.9217381777,0.873904
2022,1,5,11,0,407.2233108728887,47.3979803471,0.816929
