Year,Month,Day,Hour,Minute,DNI,Price,IAM
2022,1,1,0,0,0.0,53.7148509938,0.0
2022,1,1,1,0,0.0,60.5924199372,0.0
2022,1,1,2,0,0.0,69.289440225,0.0
2022,1,1,3,0,0.0,70.4126670331,0.0
2022,1,1,4,0,0.0,64.1464296931,0.0
2022,1,1,5,0,0.0,75.7718759563,0.0
2022,1,1,6,0,0.0,78.6398295685,0.0
2022,1,1,7,0,31.007079854460724,77.2726078658,0.979351
2022,1,1,8,0,363.8751807023867,67.4806604948,0.954506
2022,1,1,9,0,760.9610968043387,78.6856558672,0.9184
2022,1,1,10,0,892.6455327587796,71.250296684,0.869104
2022,1,1,11,0,943.9769231042594,70.0532074719,0.810623
2022,1,1,12,0,961.4600445005257,53.6976301415,0.77349
2022,1,1,13,0,955.7686790997901,49.1737187918,0.80163
2022,1,1,14,0,923.6766935297771,42.4444311141,0.869644
2022,1,1,15,0,842.2654426898823,39.3274064759,0.929722
2022,1,1,16,0,609.2487552555584,38.4548937355,1.0
2022,1,1,17,0,216.92698519429632,44.2878112695,1.0
2022,1,1,18,0,0.0,15.6632199272,1.0
2022,1,1,19,0,0.0,30.8647682509,0.0
2022,1,1,20,0,0.0,24.0519092894,0.0
2022,1,1,21,0,0.0,33.0911428292,0.0
2022,1,1,22,0,0.0,33.6026536264,0.0
2022,1,1,23,0,0.0,46.7824466547,0.0
2022,1,2,0,0,0.0,25.0076092715,0.0
2022,1,2,1,0,0.0,22.0276921992,0.0
2022,1,2,2,0,0.0,28.245446201,0.0
2022,1,2,3,0,0.0,31.4068427496,0.0
2022,1,2,4,0,0.0,39.7362240449,0.0
2022,1,2,5,0,0.0,55.1731713208,0.0
2022,1,2,6,0,0.0,45.9732533035,0.0
2022,1,2,7,0,30.307504939937836,7.98709156063,0.0
2022,1,2,8,0,363.0333659775854,64.7273562827,0.955008
2022,1,2,9,0,760.9176301300112,77.06489924,0.919174
2022,1,2,10,0,892.918602806102,93.5032795771,0.870242
2022,1,2,11,0,944.3815452185563,87.9386121478,0.812097
2022,1,2,12,0,961.9944586589188,61.0466161322,0.774776
2022,1,2,13,0,956.5043123662881,59.3968025007,0.802163
2022,1,2,14,0,924.8076601558658,74.1692758159,0.869726
2022,1,2,15,0,844.3987991420129,74.2923196317,0.92966
2022,1,2,16,0,615.096910421017,63.372357421,1.0
2022,1,2,17,0,221.34120622268273,66.2961319798,1.0
2022,1,2,18,0,0.0,77.8481114534,1.0
2022,1,2,19,0,0.0,60.9506946635,0.0
2022,1,2,20,0,0.0,58.8703162917,0.0
2022,1,2,21,0,0.0,74.5416893447,0.0
2022,1,2,22,0,0.0,75.9299712971,0.0
2022,1,2,23,0,0.0,85.9630386581,0.0
2022,1,3,0,0,0.0,66.6243120169,0.0
