Year,Month,Day,Hour,Minute,DNI,Price,IAM
2022,1,1,0,0,0.0,52.9108652324,0.0
2022,1,1,1,0,0.0,47.4725813643,0.0
2022,1,1,2,0,0.0,59.6151585431,0.0
2022,1,1,3,0,0.0,58.3830326758,0.0
2022,1,1,4,0,0.0,56.7004651071,0.0
2022,1,1,5,0,0.0,59.3470612228,0.0
2022,1,1,6,0,0.0,75.6753682801,0.0
2022,1,1,7,0,31.007079854460724,72.6197730361,0.979351
2022,1,1,8,0,363.8751807023867,65.9603637773,0.954506
2022,1,1,9,0,760.9610968043387,88.0340478079,0.9184
2022,1,1,10,0,892.6455327587796,91.0360706435,0.869104
2022,1,1,11,0,943.9769231042594,88.6577604626,0.810623
2022,1,1,12,0,961.4600445005257,58.3479007651,0.77349
2022,1,1,13,0,955.7686790997901,58.9106518922,0.80163
2022,1,1,14,0,923.6766935297771,65.1913579063,0.869644
2022,1,1,15,0,842.2654426898823,52.9423030036,0.929722
2022,1,1,16,0,609.2487552555584,25.1619782327,1.0
2022,1,1,17,0,216.92698519429632,40.5339151795,1.0
2022,1,1,18,0,0.0,54.6890700831,1.0
2022,1,1,19,0,0.0,51.3956415965,0.0
2022,1,1,20,0,0.0,27.5519554039,0.0
2022,1,1,21,0,0.0,22.2404172922,0.0
2022,1,1,22,0,0.0,13.9130998186,0.0
2022,1,1,23,0,0.0,11.8460372485,0.0
2022,1,2,0,0,0.0,16.2723500632,0.0
2022,1,2,1,0,0.0,42.4761831154,0.0
2022,1,2,2,0,0.0,39.9010837107,0.0
2022,1,2,3,0,0.0,36.531397146,0.0
2022,1,2,4,0,0.0,36.8637514574,0.0
2022,1,2,5,0,0.0,50.5584956241,0.0
2022,1,2,6,0,0.0,28.5399642165,0.0
2022,1,2,7,0,30.307504939937836,11.7817573988,0.0
2022,1,2,8,0,363.0333659775854,4.41296527352,0.955008
2022,1,2,9,0,760.9176301300112,8.79409451469,0.919174
2022,1,2,10,0,892.918602806102,4.84070776304,0.870242
2022,1,2,11,0,944.3815452185563,13.4326091903,0.812097
2022,1,2,12,0,961.9944586589188,39.6950778603,0.774776
2022,1,2,13,0,956.5043123662881,50.8679899918,0.802163
2022,1,2,14,0,924.8076601558658,34.6053649006,0.869726
2022,1,2,15,0,844.3987991420129,41.1366555595,0.92966
2022,1,2,16,0,615.096910421017,43.4482457535,1.0
2022,1,2,17,0,221.34120622268273,25.4754465223,1.0
2022,1,2,18,0,0.0,26.3395817787,1.0
2022,1,2,19,0,0.0,33.3977455346,0.0
2022,1,2,20,0,0.0,36.1649035091,0.0
2022,1,2,21,0,0.0,45.240419097,0.0
2022,1,2,22,0,0.0,42.2650703206,0.0
2022,1,2,23,0,0.0,42.0570923384,0.0
2022,1,3,0,0,0.0,37.9881151443,0.0
2022,1,3,1,0,0.0,39.6146223362,0.0
2022,1,3,2,0,0.0,45.5839497546,0.0
2022,1,3,3,0,0.0,43.2372981368,0.0
2022,1,3,4,0,0.0,25.1115685299,0.0
2022,1,3,5,0,0.0,24.4677683047,0.0
2022,1,3,6,0,0.0,45.9157406022,0.0
2022,1,3,7,0,20.759088354629373,47.2453615129,0.0
2022,1,3,8,0,314.67281528545277,47.0168743903,0.955526
2022,1,3,9,0,722.2469500741745,45.2606238848,0.920132
2022,1,3,10,0,893.2590293904852,42.3836721137,0.870716
2022,1,3,11,0,944.8284860883332,58.2215484988,0.813642
2022,1,3,12,0,956.4493549014322,45.097262194,0.776161
2022,1,3,13,0,921.3495438902144,52.3306947494,0.802791
2022,1,3,14,0,776.8646888759993,41.1624719662,0.86987
2022,1,3,15,0,717.196138852113,53.1091972714,0.929464
2022,1,3,16,0,610.9390274390778,54.8761126973,1.0
2022,1,3,17,0,225.80470863298268,42.022719564,1.0
2022,1,3,18,0,0.0,36.2301034748,0.0
2022,1,3,19,0,0.0,56.5322049627,0.0
2022,1,3,20,0,0.0,62.5385016022,0.0
2022,1,3,21,0,0.0,48.0218664283,0.0
2022,1,3,22,0,0.0,47.5531442857,0.0
2022,1,3,23,0,0.0,43.2676153956,0.0
2022,1,4,0,0,0.0,53.6407262164,0.0
2022,1,4,1,0,0.0,61.1499295233,0.0
2022,1,4,2,0,0.0,69.8270770875,0.0
2022,1,4,3,0,0.0,73.7157009729,0.0
2022,1,4,4,0,0.0,97.527142102,0.0
2022,1,4,5,0,0.0,98.8683305778,0.0
2022,1,4,6,0,0.0,72.6647611429,0.0
2022,1,4,7,0,29.394848142221473,60.177132757,0.0
2022,1,4,8,0,341.3439615868834,50.0211257534,0.956058
2022,1,4,9,0,740.4664056208863,53.9237101979,0.920799
2022,1,4,10,0,877.2904922143442,37.8534438694,0.872644
2022,1,4,11,0,886.394215900971,46.3205470294,0.815253
2022,1,4,12,0,454.05217230497743,44.6212880869,0.777645
2022,1,4,13,0,56.41927945841002,43.6481589236,0.803513
2022,1,4,14,0,39.98812301628368,5.64295441179,0.870076
2022,1,4,15,0,396.70065277244447,9.52734763927,0.929636
2022,1,4,16,0,627.0081942089461,53.4604698803,1.0
2022,1,4,17,0,230.30754143650162,44.1845050323,1.0
2022,1,4,18,0,0.0,45.540225341,1.0
2022,1,4,19,0,0.0,53.5358771151,0.0
2022,1,4,20,0,0.0,62.2995018667,0.0
2022,1,4,21,0,0.0,44.8091600255,0.0
2022,1,4,22,0,0.0,24.6337775242,0.0
2022,1,4,23,0,0.0,26.258531916,0.0
2022,1,5,0,0,0.0,30.2835715318,0.0
2022,1,5,1,0,0.0,45.2951125856,0.0
2022,1,5,2,0,0.0,37.2122964098,0.0
2022,1,5,3,0,0.0,20.8056989817,0.0
2022,1,5,4,0,0.0,12.3400946595,0.0
2022,1,5,5,0,0.0,40.9754553251,0.0
2022,1,5,6,0,0.0,33.6147499903,0.0
2022,1,5,7,0,29.177784341294995,11.5472971222,0.0
2022,1,5,8,0,223.16949370453673,48.1416703996,0.956604
2022,1,5,9,0,579.3598598683832,12.1518264173,0.921646
2022,1,5,10,0,839.9717803130279,47.2083539992,0.873904
2022,1,5,11,0,913.7847761373887,59.4609564928,0.816929
2022,1,5,12,0,463.3332108608865,48.6360279667,0.779223
2022,1,5,13,0,378.9288436800536,55.6132104784,0.804329
2022,1,5,14,0,814.9971014975513,64.8357510364,0.870344
2022,1,5,15,0,838.4262839489209,54.6947739831,0.929674
2022,1,5,16,0,633.0460874771185,43.479938748,1.0
2022,1,5,17,0,234.84012587707943,42.352578643,1.0
2022,1,5,18,0,0.0,48.294400198,1.0
2022,1,5,19,0,0.0,54.4291090494,0.0
2022,1,5,20,0,0.0,55.9198428658,0.0
2022,1,5,21,0,0.0,42.2615823741,0.0
2022,1,5,22,0,0.0,13.5205636184,0.0
2022,1,5,23,0,0.0,18.6040875841,0.0
2022,1,6,0,0,0.0,27.0556628776,0.0
2022,1,6,1,0,0.0,37.5874599521,0.0
2022,1,6,2,0,0.0,33.1445064239,0.0
2022,1,6,3,0,0.0,47.0263742605,0.0
2022,1,6,4,0,0.0,50.130085181,0.0
2022,1,6,5,0,0.0,54.6528994626,0.0
