Year,Month,Day,Hour,Minute,DNI,Price,IAM
2022,1,1,0,0,0.0,34.5708858839,0.0
2022,1,1,1,0,0.0,23.9488380493,0.0
2022,1,1,2,0,0.0,40.9241971435,0.0
2022,1,1,3,0,0.0,53.386944355,0.0
2022,1,1,4,0,0.0,74.7125197925,0.0
2022,1,1,5,0,0.0,97.2011800831,0.0
2022,1,1,6,0,0.0,125.482078683,0.0
2022,1,1,7,0,31.007079854460724,106.4393129,0.979351
2022,1,1,8,0,363.8751807023867,83.899223372,0.954506
2022,1,1,9,0,760.9610968043387,65.2152982606,0.9184
2022,1,1,10,0,892.6455327587796,74.0102619825,0.869104
2022,1,1,11,0,943.9769231042594,77.2490282866,0.810623
2022,1,1,12,0,961.4600445005257,58.2428147741,0.77349
2022,1,1,13,0,955.7686790997901,56.3589463782,0.80163
2022,1,1,14,0,923.6766935297771,66.1080274864,0.869644
2022,1,1,15,0,842.2654426898823,63.732665677,0.929722
2022,1,1,16,0,609.2487552555584,53.4390025665,1.0
2022,1,1,17,0,216.92698519429632,46.8752931491,1.0
2022,1,1,18,0,0.0,41.4208937149,1.0
2022,1,1,19,0,0.0,52.5260463512,0.0
2022,1,1,20,0,0.0,54.9154852031,0.0
2022,1,1,21,0,0.0,50.1103958026,0.0
2022,1,1,22,0,0.0,45.4080223644,0.0
2022,1,1,23,0,0.0,50.8862530477,0.0
2022,1,2,0,0,0.0,44.5846311269,0.0
2022,1,2,1,0,0.0,43.9177056823,0.0
2022,1,2,2,0,0.0,43.5081036368,0.0
2022,1,2,3,0,0.0,53.5785949766,0.0
2022,1,2,4,0,0.0,63.9147390465,0.0
2022,1,2,5,0,0.0,64.9455168764,0.0
2022,1,2,6,0,0.0,56.7655273297,0.0
2022,1,2,7,0,30.307504939937836,28.742056022,0.0
2022,1,2,8,0,363.0333659775854,53.7987130352,0.955008
2022,1,2,9,0,760.9176301300112,43.3049085861,0.919174
2022,1,2,10,0,892.918602806102,33.1122398513,0.870242
2022,1,2,11,0,944.3815452185563,27.1669889323,0.812097
2022,1,2,12,0,961.9944586589188,42.9249911359,0.774776
2022,1,2,13,0,956.5043123662881,44.2407839147,0.802163
2022,1,2,14,0,924.8076601558658,39.1210083622,0.869726
2022,1,2,15,0,844.3987991420129,26.5584388558,0.92966
2022,1,2,16,0,615.096910421017,38.2910490688,1.0
2022,1,2,17,0,221.34120622268273,27.5856757998,1.0
2022,1,2,18,0,0.0,31.5000290375,1.0
2022,1,2,19,0,0.0,43.6128449503,0.0
2022,1,2,20,0,0.0,12.4493780638,0.0
2022,1,2,21,0,0.0,21.6404040069,0.0
2022,1,2,22,0,0.0,43.7745512608,0.0
2022,1,2,23,0,0.0,54.2528687849,0.0
2022,1,3,0,0,0.0,47.1300179143,0.0
2022,1,3,1,0,0.0,41.647879916,0.0
2022,1,3,2,0,0.0,39.2244679364,0.0
2022,1,3,3,0,0.0,46.2683144707,0.0
2022,1,3,4,0,0.0,42.0027176355,0.0
2022,1,3,5,0,0.0,46.5957073496,0.0
2022,1,3,6,0,0.0,43.3271610576,0.0
2022,1,3,7,0,0.0,23.3184345259,0.0
2022,1,3,8,0,0.0,48.5490760309,0.955526
2022,1,3,9,0,428.3332231433512,46.6557922179,0.920132
2022,1,3,10,0,893.2590293904852,31.1607976927,0.870716
2022,1,3,11,0,944.8284860883332,52.8086194151,0.813642
2022,1,3,12,0,479.90267984119913,52.6388742446,0.776161
2022,1,3,13,0,201.46825168248125,47.6331299823,0.802791
2022,1,3,14,0,235.4361834429992,41.4546630279,0.86987
2022,1,3,15,0,415.707707591713,38.5782009212,0.929464
2022,1,3,16,0,607.5444844641777,37.5464488807,1.0
2022,1,3,17,0,225.80470863298268,53.057194169,1.0
2022,1,3,18,0,0.0,55.0255919377,0.0
2022,1,3,19,0,0.0,65.9953441688,0.0
2022,1,3,20,0,0.0,58.605545178,0.0
2022,1,3,21,0,0.0,42.9564461412,0.0
2022,1,3,22,0,0.0,53.6677511668,0.0
2022,1,3,23,0,0.0,67.6482404516,0.0
2022,1,4,0,0,0.0,85.4504965917,0.0
2022,1,4,1,0,0.0,59.6828879551,0.0
2022,1,4,2,0,0.0,42.5750065538,0.0
2022,1,4,3,0,0.0,38.0870487469,0.0
2022,1,4,4,0,0.0,41.0487169249,0.0
2022,1,4,5,0,0.0,31.7088266074,0.0
2022,1,4,6,0,0.0,41.0684063634,0.0
2022,1,4,7,0,29.394848142221473,12.2418248129,0.0
2022,1,4,8,0,236.47054702428338,42.0466722397,0.956058
2022,1,4,9,0,323.7437950352863,27.5067417222,0.920799
2022,1,4,10,0,227.68635102044425,47.3314173936,0.872644
2022,1,4,11,0,562.9033761042708,51.8797053552,0.815253
2022,1,4,12,0,911.9065508460774,47.1444221604,0.777645
2022,1,4,13,0,930.9218345681201,4.5869846311,0.803513
2022,1,4,14,0,905.296059510507,-4.03040173642,0.870076
2022,1,4,15,0,831.0963073238578,-3.98158018025,0.929636
2022,1,4,16,0,627.0081942089461,24.3868211174,1.0
2022,1,4,17,0,230.30754143650162,14.1293115724,1.0
2022,1,4,18,0,0.0,18.003374161,1.0
2022,1,4,19,0,0.0,9.36275671853,0.0
2022,1,4,20,0,0.0,11.2542159271,0.0
2022,1,4,21,0,0.0,11.8984748784,0.0
2022,1,4,22,0,0.0,7.57782974582,0.0
2022,1,4,23,0,0.0,17.1063572265,0.0
2022,1,5,0,0,0.0,40.4210019771,0.0
2022,1,5,1,0,0.0,44.1331160433,0.0
2022,1,5,2,0,0.0,37.3834716082,0.0
2022,1,5,3,0,0.0,38.5356435998,0.0
2022,1,5,4,0,0.0,66.6376865467,0.0
2022,1,5,5,0,0.0,80.7353748889,0.0
2022,1,5,6,0,0.0,88.7756408608,0.0
2022,1,5,7,0,29.177784341294995,-3.9775093885,0.0
2022,1,5,8,0,280.8931426395367,105.217088568,0.956604
2022,1,5,9,0,624.2221531359332,1.3094522218,0.921646
2022,1,5,10,0,762.0005577596279,41.8417500144,0.873904
2022,1,5,11,0,636.0168107938887,74.2979154157,0.816929
2022,1,5,12,0,697.2029311404365,84.3673969063,0.779223
2022,1,5,13,0,884.6704174441536,79.3619879195,0.804329
2022,1,5,14,0,872.5220960608513,58.5155360105,0.870344
2022,1,5,15,0,836.7375234852209,48.1045598174,0.929674
2022,1,5,16,0,633.0460874771185,70.5022567639,1.0
2022,1,5,17,0,234.84012587707943,66.1059789783,1.0
2022,1,5,18,0,0.0,59.8349363333,1.0
2022,1,5,19,0,0.0,90.034016252,0.0
2022,1,5,20,0,0.0,103.367927904,0.0
2022,1,5,21,0,0.0,95.5858188473,0.0
2022,1,5,22,0,0.0,94.9054727561,0.0
2022,1,5,23,0,0.0,77.2333780034,0.0
2022,1,6,0,0,0.0,71.5600991811,0.0
2022,1,6,1,0,0.0,49.4374845566,0.0
2022,1,6,2,0,0.0,47.3268058356,0.0
2022,1,6,3,0,0.0,41.0417349546,0.0
2022,1,6,4,0,0.0,47.7675914303,0.0
2022,1,6,5,0,0.0,48.4667040439,0.0
2022,1,6,6,0,0.0,44.7647878305,0.0
2022,1,6,7,0,29.11937893390014,47.6046003835,0.0
2022,1,6,8,0,95.27867481679012,33.7987291238,0.957164
2022,1,6,9,0,468.4676303261344,52.6400715331,0.922515
2022,1,6,10,0,861.6669381822605,40.271654245,0.8752
2022,1,6,11,0,903.6582274073126,7.22782507511,0.818665
