Year,Month,Day,Hour,Minute,DNI,Price,IAM
2022,1,1,0,0,0.0,43.8333412336,0.0
2022,1,1,1,0,0.0,46.4156004899,0.0
2022,1,1,2,0,0.0,75.7938036571,0.0
2022,1,1,3,0,0.0,66.1478427158,0.0
2022,1,1,4,0,0.0,55.1637037098,0.0
2022,1,1,5,0,0.0,58.4772287663,0.0
2022,1,1,6,0,0.0,75.6513577727,0.0
2022,1,1,7,0,31.007079854460724,76.9272623547,0.979351
2022,1,1,8,0,363.8751807023867,63.4066692955,0.954506
2022,1,1,9,0,760.9610968043387,42.2019813246,0.9184
2022,1,1,10,0,892.6455327587796,44.1146644162,0.869104
2022,1,1,11,0,943.9769231042594,58.7883394415,0.810623
2022,1,1,12,0,961.4600445005257,59.7234960622,0.77349
2022,1,1,13,0,955.7686790997901,71.7837285499,0.80163
2022,1,1,14,0,923.6766935297771,52.2371957696,0.869644
2022,1,1,15,0,842.2654426898823,63.4308217681,0.929722
2022,1,1,16,0,609.2487552555584,68.6526382361,1.0
2022,1,1,17,0,216.92698519429632,86.7707566749,1.0
2022,1,1,18,0,0.0,89.6453437655,1.0
2022,1,1,19,0,0.0,75.6353117981,0.0
2022,1,1,20,0,0.0,53.1500544095,0.0
2022,1,1,21,0,0.0,53.8312831742,0.0
2022,1,1,22,0,0.0,52.3292465915,0.0
2022,1,1,23,0,0.0,65.5987103817,0.0
2022,1,2,0,0,0.0,69.8241165573,0.0
2022,1,2,1,0,0.0,75.5755820572,0.0
2022,1,2,2,0,0.0,66.6665187736,0.0
2022,1,2,3,0,0.0,45.780777239,0.0
2022,1,2,4,0,0.0,38.9038248297,0.0
2022,1,2,5,0,0.0,41.545803694,0.0
2022,1,2,6,0,0.0,42.1732417893,0.0
2022,1,2,7,0,30.307504939937836,34.3293636395,0.0
2022,1,2,8,0,363.0333659775854,51.3301228643,0.955008
2022,1,2,9,0,760.9176301300112,69.6593316829,0.919174
2022,1,2,10,0,892.918602806102,54.3575061601,0.870242
2022,1,2,11,0,944.3815452185563,41.1802088949,0.812097
2022,1,2,12,0,961.9944586589188,44.2798014833,0.774776
2022,1,2,13,0,956.5043123662881,40.5942181585,0.802163
2022,1,2,14,0,924.8076601558658,23.6199111838,0.869726
2022,1,2,15,0,844.3987991420129,37.4007628487,0.92966
2022,1,2,16,0,615.096910421017,47.6405371193,1.0
2022,1,2,17,0,221.34120622268273,75.2809102733,1.0
2022,1,2,18,0,0.0,80.9100696392,1.0
2022,1,2,19,0,0.0,68.8484337788,0.0
2022,1,2,20,0,0.0,67.8682022073,0.0
2022,1,2,21,0,0.0,54.3654780211,0.0
2022,1,2,22,0,0.0,44.1665532159,0.0
2022,1,2,23,0,0.0,48.08412264,0.0
2022,1,3,0,0,0.0,41.4165322437,0.0
2022,1,3,1,0,0.0,54.461290092,0.0
2022,1,3,2,0,0.0,43.4121592753,0.0
2022,1,3,3,0,0.0,59.7190800863,0.0
2022,1,3,4,0,0.0,75.0837030679,0.0
2022,1,3,5,0,0.0,82.4773317865,0.0
2022,1,3,6,0,0.0,65.9735153894,0.0
2022,1,3,7,0,0.0,27.3036361442,0.0
2022,1,3,8,0,83.93542053062336,24.2781945889,0.955526
2022,1,3,9,0,512.2686436739746,43.8543393059,0.920132
2022,1,3,10,0,893.2590293904852,68.05013887,0.870716
2022,1,3,11,0,944.8284860883332,80.3513509559,0.813642
2022,1,3,12,0,889.6327040478823,72.4623024085,0.776161
2022,1,3,13,0,503.02133192516436,47.3156560707,0.802791
2022,1,3,14,0,93.29130771848128,37.4533646531,0.86987
2022,1,3,15,0,0.0,25.0774662058,0.929464
2022,1,3,16,0,225.80470863298268,27.7398044865,1.0
2022,1,3,17,0,225.80470863298268,78.0169790449,1.0
2022,1,3,18,0,0.0,51.2865172191,0.0
2022,1,3,19,0,0.0,45.0776921207,0.0
2022,1,3,20,0,0.0,42.6447693297,0.0
2022,1,3,21,0,0.0,57.9266841108,0.0
2022,1,3,22,0,0.0,53.8027787125,0.0
2022,1,3,23,0,0.0,45.6269703908,0.0
2022,1,4,0,0,0.0,47.9671145558,0.0
2022,1,4,1,0,0.0,48.6206636968,0.0
2022,1,4,2,0,0.0,56.6619929946,0.0
2022,1,4,3,0,0.0,51.9584570683,0.0
2022,1,4,4,0,0.0,52.6100090264,0.0
2022,1,4,5,0,0.0,67.6765962983,0.0
2022,1,4,6,0,0.0,60.395217558,0.0
