Year,Month,Day,Hour,Minute,DNI,Price,IAM
2022,1,1,0,0,0.0,51.3887556465,0.0
2022,1,1,1,0,0.0,38.3588430343,0.0
2022,1,1,2,0,0.0,25.7101365332,0.0
2022,1,1,3,0,0.0,39.8511696856,0.0
2022,1,1,4,0,0.0,44.4380578358,0.0
2022,1,1,5,0,0.0,50.1442364096,0.0
2022,1,1,6,0,0.0,68.215602047,0.0
2022,1,1,7,0,31.007079854460724,41.7832834888,0.979351
2022,1,1,8,0,363.8751807023867,36.5842827999,0.954506
2022,1,1,9,0,760.9610968043387,8.89256481721,0.9184
2022,1,1,10,0,892.6455327587796,-2.23161685702,0.869104
2022,1,1,11,0,943.9769231042594,15.4852916786,0.810623
2022,1,1,12,0,961.4600445005257,18.0564015984,0.77349
2022,1,1,13,0,955.7686790997901,15.8187360429,0.80163
2022,1,1,14,0,923.6766935297771,58.6418042035,0.869644
2022,1,1,15,0,842.2654426898823,65.6106751603,0.929722
2022,1,1,16,0,609.2487552555584,52.5253911522,1.0
2022,1,1,17,0,216.92698519429632,30.4569921356,1.0
2022,1,1,18,0,0.0,30.5248280523,1.0
2022,1,1,19,0,0.0,45.1823959062,0.0
2022,1,1,20,0,0.0,46.8208175904,0.0
2022,1,1,21,0,0.0,52.9528370412,0.0
2022,1,1,22,0,0.0,47.6171696479,0.0
2022,1,1,23,0,0.0,52.7662813749,0.0
2022,1,2,0,0,0.0,51.9470611957,0.0
2022,1,2,1,0,0.0,51.2415075387,0.0
2022,1,2,2,0,0.0,53.4199959102,0.0
2022,1,2,3,0,0.0,51.0462599223,0.0
2022,1,2,4,0,0.0,71.6089460073,0.0
2022,1,2,5,0,0.0,73.7803886418,0.0
2022,1,2,6,0,0.0,68.6209446941,0.0
2022,1,2,7,0,30.307504939937836,-0.395258465741,0.0
2022,1,2,8,0,363.0333659775854,60.1784088657,0.955008
2022,1,2,9,0,760.9176301300112,58.8854358425,0.919174
2022,1,2,10,0,892.918602806102,52.6003988463,0.870242
2022,1,2,11,0,944.3815452185563,25.2841024287,0.812097
2022,1,2,12,0,961.9944586589188,17.0118070607,0.774776
2022,1,2,13,0,956.5043123662881,8.57599816955,0.802163
2022,1,2,14,0,924.8076601558658,5.79496580297,0.869726
2022,1,2,15,0,844.3987991420129,30.4853525713,0.92966
2022,1,2,16,0,615.096910421017,50.3386956785,1.0
2022,1,2,17,0,221.34120622268273,54.7257079986,1.0
2022,1,2,18,0,0.0,57.9297277223,1.0
2022,1,2,19,0,0.0,58.3474961421,0.0
2022,1,2,20,0,0.0,50.3515951248,0.0
2022,1,2,21,0,0.0,49.7197135751,0.0
2022,1,2,22,0,0.0,52.0195564054,0.0
2022,1,2,23,0,0.0,55.7880691852,0.0
2022,1,3,0,0,0.0,47.9892218088,0.0
2022,1,3,1,0,0.0,41.1447876346,0.0
2022,1,3,2,0,0.0,20.5973446316,0.0
