Year,Month,Day,Hour,Minute,DNI,Price,IAM
2022,1,1,0,0,0.0,43.859597628,0.0
2022,1,1,1,0,0.0,42.7032868639,0.0
2022,1,1,2,0,0.0,39.1585465928,0.0
2022,1,1,3,0,0.0,35.5595188821,0.0
2022,1,1,4,0,0.0,18.9407599707,0.0
2022,1,1,5,0,0.0,47.2138378409,0.0
2022,1,1,6,0,0.0,42.0912510707,0.0
2022,1,1,7,0,31.007079854460724,44.1143409923,0.979351
2022,1,1,8,0,363.8751807023867,59.744296516,0.954506
2022,1,1,9,0,760.9610968043387,54.9023333653,0.9184
2022,1,1,10,0,892.6455327587796,45.9997659552,0.869104
2022,1,1,11,0,943.9769231042594,50.7763026423,0.810623
2022,1,1,12,0,961.4600445005257,63.3180920095,0.77349
2022,1,1,13,0,955.7686790997901,84.3451830696,0.80163
2022,1,1,14,0,923.6766935297771,74.694106767,0.869644
2022,1,1,15,0,842.2654426898823,69.2619738409,0.929722
2022,1,1,16,0,609.2487552555584,49.8115776739,1.0
2022,1,1,17,0,216.92698519429632,37.5054468642,1.0
2022,1,1,18,0,0.0,52.9925522479,1.0
2022,1,1,19,0,0.0,48.4168483866,0.0
2022,1,1,20,0,0.0,40.6245780422,0.0
2022,1,1,21,0,0.0,53.2732627268,0.0
2022,1,1,22,0,0.0,55.5662177272,0.0
2022,1,1,23,0,0.0,51.4673721712,0.0
2022,1,2,0,0,0.0,55.8474296963,0.0
2022,1,2,1,0,0.0,56.52425554,0.0
2022,1,2,2,0,0.0,43.6782374215,0.0
2022,1,2,3,0,0.0,39.3930629272,0.0
2022,1,2,4,0,0.0,51.213230013,0.0
2022,1,2,5,0,0.0,46.0423881457,0.0
2022,1,2,6,0,0.0,48.7778732459,0.0
2022,1,2,7,0,30.307504939937836,43.0871461416,0.0
2022,1,2,8,0,363.0333659775854,52.1199338106,0.955008
2022,1,2,9,0,760.9176301300112,58.8149010133,0.919174
2022,1,2,10,0,892.918602806102,64.1762979457,0.870242
2022,1,2,11,0,944.3815452185563,67.1756759611,0.812097
2022,1,2,12,0,961.9944586589188,74.1461263232,0.774776
2022,1,2,13,0,956.5043123662881,47.9326049311,0.802163
2022,1,2,14,0,924.8076601558658,49.9651190294,0.869726
2022,1,2,15,0,844.3987991420129,48.0488866633,0.92966
2022,1,2,16,0,615.096910421017,52.037849852,1.0
2022,1,2,17,0,221.34120622268273,43.1264650058,1.0
2022,1,2,18,0,0.0,40.8520667824,1.0
2022,1,2,19,0,0.0,43.2737419537,0.0
2022,1,2,20,0,0.0,36.1606293093,0.0
2022,1,2,21,0,0.0,15.3606597275,0.0
2022,1,2,22,0,0.0,15.303618492,0.0
2022,1,2,23,0,0.0,42.8622719516,0.0
2022,1,3,0,0,0.0,54.0535965706,0.0
2022,1,3,1,0,0.0,58.8254598914,0.0
2022,1,3,2,0,0.0,58.0924134433,0.0
2022,1,3,3,0,0.0,52.1128632398,0.0
