Year,Month,Day,Hour,Minute,DNI,Price,IAM
2022,1,1,0,0,0.0,78.3448491698,0.0
2022,1,1,1,0,0.0,78.5330702253,0.0
2022,1,1,2,0,0.0,56.9567905461,0.0
2022,1,1,3,0,0.0,58.7630113792,0.0
2022,1,1,4,0,0.0,49.995875311,0.0
2022,1,1,5,0,0.0,61.0670925274,0.0
2022,1,1,6,0,0.0,68.4202836768,0.0
2022,1,1,7,0,31.007079854460724,84.3945750696,0.979351
2022,1,1,8,0,363.8751807023867,78.5815205703,0.954506
2022,1,1,9,0,760.9610968043387,74.7513326573,0.9184
2022,1,1,10,0,892.6455327587796,69.6501144441,0.869104
2022,1,1,11,0,943.9769231042594,84.4150964041,0.810623
2022,1,1,12,0,961.4600445005257,72.528580134,0.77349
2022,1,1,13,0,955.7686790997901,71.0917208565,0.80163
2022,1,1,14,0,923.6766935297771,45.0574718733,0.869644
2022,1,1,15,0,842.2654426898823,38.916232498,0.929722
2022,1,1,16,0,609.2487552555584,39.2615155717,1.0
2022,1,1,17,0,216.92698519429632,44.3715052549,1.0
2022,1,1,18,0,0.0,58.7638261838,1.0
2022,1,1,19,0,0.0,64.5224015756,0.0
2022,1,1,20,0,0.0,59.9670843187,0.0
2022,1,1,21,0,0.0,51.0534437803,0.0
2022,1,1,22,0,0.0,50.6338591818,0.0
2022,1,1,23,0,0.0,54.0048030737,0.0
2022,1,2,0,0,0.0,76.5438998143,0.0
2022,1,2,1,0,0.0,65.5540971259,0.0
2022,1,2,2,0,0.0,58.5734624205,0.0
2022,1,2,3,0,0.0,68.2081978746,0.0
2022,1,2,4,0,0.0,75.4585190705,0.0
2022,1,2,5,0,0.0,57.1843020586,0.0
2022,1,2,6,0,0.0,57.9140235321,0.0
2022,1,2,7,0,30.307504939937836,39.4834542835,0.0
2022,1,2,8,0,363.0333659775854,51.0959626554,0.955008
2022,1,2,9,0,760.9176301300112,40.9950698885,0.919174
2022,1,2,10,0,892.918602806102,50.0185472446,0.870242
2022,1,2,11,0,944.3815452185563,47.6034928082,0.812097
2022,1,2,12,0,961.9944586589188,53.600333359,0.774776
2022,1,2,13,0,956.5043123662881,70.0757539006,0.802163
2022,1,2,14,0,924.8076601558658,65.0995950118,0.869726
2022,1,2,15,0,844.3987991420129,52.6594244203,0.92966
2022,1,2,16,0,615.096910421017,50.0488950799,1.0
2022,1,2,17,0,221.34120622268273,48.2551724416,1.0
2022,1,2,18,0,0.0,46.4981460894,1.0
2022,1,2,19,0,0.0,47.5428908239,0.0
2022,1,2,20,0,0.0,47.1419698144,0.0
2022,1,2,21,0,0.0,48.6499455131,0.0
2022,1,2,22,0,0.0,54.5336368741,0.0
2022,1,2,23,0,0.0,50.7520575642,0.0
2022,1,3,0,0,0.0,46.7967126303,0.0
2022,1,3,1,0,0.0,39.0576807869,0.0
2022,1,3,2,0,0.0,14.3162531401,0.0
2022,1,3,3,0,0.0,25.3302543558,0.0
2022,1,3,4,0,0.0,41.8079660136,0.0
2022,1,3,5,0,0.0,39.4942219099,0.0
2022,1,3,6,0,0.0,40.4225870363,0.0
2022,1,3,7,0,0.0,36.8954435213,0.0
2022,1,3,8,0,30.773759657623373,14.8574682218,0.955526
2022,1,3,9,0,459.10698280097455,43.8626290883,0.920132
2022,1,3,10,0,893.2590293904852,13.4100446032,0.870716
2022,1,3,11,0,944.8284860883332,38.6160046174,0.813642
2022,1,3,12,0,818.5129178198822,38.9473048214,0.776161
2022,1,3,13,0,710.0289064206644,27.4488498709,0.802791
2022,1,3,14,0,800.7696303523492,21.7147030893,0.86987
2022,1,3,15,0,789.974024566313,22.6406597106,0.929464
2022,1,3,16,0,586.4277712889277,24.6738584046,1.0
2022,1,3,17,0,225.80470863298268,45.6027498999,1.0
