Year,Month,Day,Hour,Minute,DNI,Price,IAM
2022,1,1,0,0,0.0,37.9802764012,0.0
2022,1,1,1,0,0.0,45.4740145988,0.0
2022,1,1,2,0,0.0,48.7291293639,0.0
2022,1,1,3,0,0.0,37.6019134097,0.0
2022,1,1,4,0,0.0,26.6723176648,0.0
2022,1,1,5,0,0.0,40.9745073589,0.0
2022,1,1,6,0,0.0,43.6481089469,0.0
2022,1,1,7,0,31.007079854460724,55.1123408993,0.979351
2022,1,1,8,0,363.8751807023867,52.2116686604,0.954506
2022,1,1,9,0,760.9610968043387,58.6262184449,0.9184
2022,1,1,10,0,892.6455327587796,53.3171792518,0.869104
2022,1,1,11,0,943.9769231042594,35.0720555471,0.810623
2022,1,1,12,0,961.4600445005257,35.5498396063,0.77349
2022,1,1,13,0,955.7686790997901,40.5047517874,0.80163
2022,1,1,14,0,923.6766935297771,53.2364054946,0.869644
2022,1,1,15,0,842.2654426898823,45.235997259,0.929722
2022,1,1,16,0,609.2487552555584,48.5718590933,1.0
2022,1,1,17,0,216.92698519429632,53.5546930718,1.0
2022,1,1,18,0,0.0,44.4803057391,1.0
2022,1,1,19,0,0.0,40.7381972896,0.0
2022,1,1,20,0,0.0,44.423763509,0.0
2022,1,1,21,0,0.0,40.384790771,0.0
2022,1,1,22,0,0.0,40.3513770875,0.0
2022,1,1,23,0,0.0,43.9096882785,0.0
2022,1,2,0,0,0.0,31.9907767437,0.0
2022,1,2,1,0,0.0,37.6771728229,0.0
2022,1,2,2,0,0.0,40.9737408179,0.0
2022,1,2,3,0,0.0,60.1239882822,0.0
2022,1,2,4,0,0.0,60.7348923381,0.0
2022,1,2,5,0,0.0,80.8870683114,0.0
2022,1,2,6,0,0.0,72.9261951655,0.0
2022,1,2,7,0,30.307504939937836,46.0698354824,0.0
2022,1,2,8,0,363.0333659775854,66.7146206549,0.955008
2022,1,2,9,0,760.9176301300112,50.2139834197,0.919174
2022,1,2,10,0,892.918602806102,60.4452574086,0.870242
2022,1,2,11,0,944.3815452185563,51.9994810537,0.812097
2022,1,2,12,0,961.9944586589188,43.4858295477,0.774776
2022,1,2,13,0,956.5043123662881,27.9583905794,0.802163
2022,1,2,14,0,924.8076601558658,31.6281364375,0.869726
2022,1,2,15,0,844.3987991420129,32.3941360162,0.92966
2022,1,2,16,0,615.096910421017,38.8028089138,1.0
2022,1,2,17,0,221.34120622268273,45.1594739861,1.0
2022,1,2,18,0,0.0,50.2913985624,1.0
2022,1,2,19,0,0.0,43.6610224742,0.0
2022,1,2,20,0,0.0,29.1165500717,0.0
2022,1,2,21,0,0.0,46.0508405871,0.0
2022,1,2,22,0,0.0,45.9381240454,0.0
2022,1,2,23,0,0.0,75.1562579855,0.0
2022,1,3,0,0,0.0,93.2751361438,0.0
2022,1,3,1,0,0.0,98.244758698,0.0
2022,1,3,2,0,0.0,74.8241248476,0.0
2022,1,3,3,0,0.0,75.2178038818,0.0
2022,1,3,4,0,0.0,66.2185317643,0.0
2022,1,3,5,0,0.0,50.3899091882,0.0
2022,1,3,6,0,0.0,26.6921292178,0.0
2022,1,3,7,0,4.221662496279375,33.8801769368,0.0
2022,1,3,8,0,123.66418831140274,23.4479057302,0.955526
2022,1,3,9,0,547.7757489584745,30.0199777947,0.920132
2022,1,3,10,0,893.2590293904852,27.1174177937,0.870716
2022,1,3,11,0,944.8284860883332,39.069576033,0.813642
2022,1,3,12,0,945.7455997993823,54.1373081399,0.776161
2022,1,3,13,0,936.4171879145694,13.8817334664,0.802791
2022,1,3,14,0,921.9355275679043,24.1838247998,0.86987
2022,1,3,15,0,829.934687100163,21.9975902623,0.929464
2022,1,3,16,0,604.3781361216277,46.0941582548,1.0
2022,1,3,17,0,225.80470863298268,60.9065838636,1.0
2022,1,3,18,0,0.0,55.9216860701,0.0
2022,1,3,19,0,0.0,53.9012379973,0.0
2022,1,3,20,0,0.0,37.9714844938,0.0
2022,1,3,21,0,0.0,33.2667527253,0.0
2022,1,3,22,0,0.0,42.306912596,0.0
2022,1,3,23,0,0.0,45.4938623876,0.0
2022,1,4,0,0,0.0,52.3390965124,0.0
2022,1,4,1,0,0.0,45.1871653929,0.0
2022,1,4,2,0,0.0,31.6146906828,0.0
2022,1,4,3,0,0.0,44.1934496795,0.0
2022,1,4,4,0,0.0,46.2514778488,0.0
2022,1,4,5,0,0.0,38.6843183086,0.0
2022,1,4,6,0,0.0,37.1309156311,0.0
2022,1,4,7,0,29.394848142221473,59.35695474,0.0
2022,1,4,8,0,339.66603301763337,12.2483309336,0.956058
2022,1,4,9,0,423.6022311131363,52.1848095892,0.920799
2022,1,4,10,0,186.99335628594423,50.8875796064,0.872644
2022,1,4,11,0,506.8225617523209,29.0855051769,0.815253
2022,1,4,12,0,730.4428446087275,27.9097241223,0.777645
2022,1,4,13,0,515.52550035791,30.8960356767,0.803513
2022,1,4,14,0,377.821013992597,38.1880943377,0.870076
2022,1,4,15,0,556.2787593117578,12.3776187463,0.929636
2022,1,4,16,0,627.0081942089461,31.1620264403,1.0
2022,1,4,17,0,230.30754143650162,39.4226271694,1.0
2022,1,4,18,0,0.0,26.1408800895,1.0
2022,1,4,19,0,0.0,13.7208117273,0.0
2022,1,4,20,0,0.0,30.3308049822,0.0
2022,1,4,21,0,0.0,20.5923913057,0.0
2022,1,4,22,0,0.0,17.7820383874,0.0
2022,1,4,23,0,0.0,15.0239076459,0.0
2022,1,5,0,0,0.0,26.9771577501,0.0
2022,1,5,1,0,0.0,45.4055343411,0.0
2022,1,5,2,0,0.0,50.5680422422,0.0
2022,1,5,3,0,0.0,27.4168844263,0.0
2022,1,5,4,0,0.0,19.2349284689,0.0
2022,1,5,5,0,0.0,45.751407,0.0
2022,1,5,6,0,0.0,52.9075219337,0.0
2022,1,5,7,0,29.177784341294995,30.3368003118,0.0
2022,1,5,8,0,29.177784341294995,40.9335291591,0.956604
2022,1,5,9,0,90.15976795769149,15.647658159,0.921646
2022,1,5,10,0,531.6809144506279,7.30521784628,0.873904
2022,1,5,11,0,533.7724987798888,7.87597559959,0.816929
2022,1,5,12,0,552.8541971031865,51.8373150389,0.779223
2022,1,5,13,0,913.8090310545036,73.2525261862,0.804329
2022,1,5,14,0,886.3825197221513,77.9837186524,0.870344
2022,1,5,15,0,831.3822950839209,63.8202682471,0.929674
2022,1,5,16,0,633.0460874771185,31.1206194272,1.0
2022,1,5,17,0,234.84012587707943,34.8862195593,1.0
2022,1,5,18,0,0.0,25.0338827009,1.0
2022,1,5,19,0,0.0,22.4212660506,0.0
2022,1,5,20,0,0.0,37.8185621664,0.0
2022,1,5,21,0,0.0,46.2021087154,0.0
2022,1,5,22,0,0.0,29.2756654113,0.0
2022,1,5,23,0,0.0,41.168018691,0.0
2022,1,6,0,0,0.0,38.8357331025,0.0
2022,1,6,1,0,0.0,36.7211229237,0.0
2022,1,6,2,0,0.0,39.8862924941,0.0
2022,1,6,3,0,0.0,48.0553283134,0.0
2022,1,6,4,0,0.0,55.2660176137,0.0
2022,1,6,5,0,0.0,59.8777234031,0.0
2022,1,6,6,0,0.0,59.9350242886,0.0
2022,1,6,7,0,29.11937893390014,24.281345961,0.0
2022,1,6,8,0,290.17421059729014,79.2306713967,0.957164
2022,1,6,9,0,645.1092261409344,5.5172998817,0.922515
2022,1,6,10,0,828.5394426971106,41.0027652057,0.8752
2022,1,6,11,0,883.7882494258125,43.6610166587,0.818665
2022,1,6,12,0,895.3492370588913,18.6611511478,0.780892
2022,1,6,13,0,931.7109876806633,41.4951851237,0.805237
2022,1,6,14,0,907.5128349237456,33.9022405136,0.870675
2022,1,6,15,0,831.5773651689186,10.2453063634,0.929745
2022,1,6,16,0,639.1227730478579,69.7815735198,1.0
2022,1,6,17,0,239.39329097466643,87.6066087499,1.0
2022,1,6,18,0,0.0,79.4217432909,1.0
2022,1,6,19,0,0.0,72.1648210002,0.0
2022,1,6,20,0,0.0,87.4602292303,0.0
2022,1,6,21,0,0.0,74.2637465447,0.0
2022,1,6,22,0,0.0,68.196704151,0.0
2022,1,6,23,0,0.0,62.1616278607,0.0
2022,1,7,0,0,0.0,47.8898377265,0.0
2022,1,7,1,0,0.0,27.5907949167,0.0
2022,1,7,2,0,0.0,42.7348387082,0.0
2022,1,7,3,0,0.0,33.6552235143,0.0
2022,1,7,4,0,0.0,22.3612735515,0.0
2022,1,7,5,0,0.0,25.1746368171,0.0
2022,1,7,6,0,0.0,25.2792778237,0.0
2022,1,7,7,0,22.82681304665398,8.58156588086,0.0
2022,1,7,8,0,274.3948315198928,-0.634230290327,0.957735
2022,1,7,9,0,680.890790318366,11.8173314635,0.923551
2022,1,7,10,0,895.2846136874296,26.3496699968,0.875854
2022,1,7,11,0,947.0241067310087,42.2937343252,0.82046
2022,1,7,12,0,965.1375448620233,32.7641190896,0.78265
2022,1,7,13,0,874.5255034423474,38.9453688513,0.806237
2022,1,7,14,0,805.8225139920478,18.9784774913,0.871068
2022,1,7,15,0,815.130850971296,34.0612611957,0.929851
2022,1,7,16,0,643.7168551859588,27.2383899787,1.0
2022,1,7,17,0,243.95829473768012,39.6610059125,1.0
2022,1,7,18,0,0.0,26.134362198,1.0
2022,1,7,19,0,0.0,26.8264636248,0.0
2022,1,7,20,0,0.0,32.093854721,0.0
2022,1,7,21,0,0.0,28.9506906857,0.0
2022,1,7,22,0,0.0,28.2622732686,0.0
2022,1,7,23,0,0.0,19.874861184,0.0
2022,1,8,0,0,0.0,25.7107529915,0.0
2022,1,8,1,0,0.0,26.8039969289,0.0
2022,1,8,2,0,0.0,26.4597900203,0.0
2022,1,8,3,0,0.0,27.7050491889,0.0
2022,1,8,4,0,0.0,25.2864854412,0.0
2022,1,8,5,0,0.0,24.8603996784,0.0
2022,1,8,6,0,0.0,29.496248099,0.0
2022,1,8,7,0,29.482746456844655,39.0447642012,0.0
2022,1,8,8,0,363.51582582995064,43.6025485107,0.958318
2022,1,8,9,0,763.7073211011907,50.7514899678,0.924312
2022,1,8,10,0,895.9529380584771,48.5337569205,0.877892
2022,1,8,11,0,947.6702822749717,42.6087715369,0.822309
2022,1,8,12,0,965.8527847398891,50.8438110472,0.784494
2022,1,8,13,0,961.5100950007459,45.6126135206,0.807326
2022,1,8,14,0,932.2353049454093,56.8807571996,0.871524
2022,1,8,15,0,858.0070110046571,52.9507686589,0.929991
2022,1,8,16,0,651.3474437782536,68.5883841776,1.0
2022,1,8,17,0,248.5268415135699,64.213729506,1.0
2022,1,8,18,0,0.0,60.2956949937,1.0
2022,1,8,19,0,0.0,56.7482167958,0.0
2022,1,8,20,0,0.0,51.6528555865,0.0
2022,1,8,21,0,0.0,51.3091790463,0.0
2022,1,8,22,0,0.0,53.8220523556,0.0
2022,1,8,23,0,0.0,41.6219655727,0.0
2022,1,9,0,0,0.0,29.5984788167,0.0
2022,1,9,1,0,0.0,45.1236421631,0.0
2022,1,9,2,0,0.0,51.1381094893,0.0
2022,1,9,3,0,0.0,51.2396648606,0.0
2022,1,9,4,0,0.0,46.2847007804,0.0
2022,1,9,5,0,0.0,50.094860545,0.0
2022,1,9,6,0,0.0,50.178618805,0.0
2022,1,9,7,0,29.909537413656317,19.1679299549,0.0
2022,1,9,8,0,364.5206658055135,52.7709193488,0.958911
2022,1,9,9,0,764.6772818897043,45.2579154764,0.925238
2022,1,9,10,0,896.6837458148254,38.7672800782,0.879284
2022,1,9,11,0,948.3531387365424,42.4537118938,0.82421
2022,1,9,12,0,966.5940934398084,30.4545465423,0.786419
2022,1,9,13,0,962.4295670271415,35.7299564337,0.808504
2022,1,9,14,0,933.5600845539741,41.9710384833,0.872041
2022,1,9,15,0,860.372199610835,42.5809687187,0.930164
2022,1,9,16,0,657.4742326864057,53.5322824639,1.0
2022,1,9,17,0,253.09109762264757,63.6348238777,1.0
2022,1,9,18,0,0.0,67.0613516192,1.0
2022,1,9,19,0,0.0,58.8977365662,0.0
2022,1,9,20,0,0.0,52.302080513,0.0
2022,1,9,21,0,0.0,58.1769385896,0.0
