Year,Month,Day,Hour,Minute,DNI,Price,IAM
2022,1,1,0,0,0.0,16.9820863564,0.0
2022,1,1,1,0,0.0,43.0074757683,0.0
2022,1,1,2,0,0.0,55.5591928122,0.0
2022,1,1,3,0,0.0,65.6964407213,0.0
2022,1,1,4,0,0.0,65.5068437481,0.0
2022,1,1,5,0,0.0,60.6259026477,0.0
2022,1,1,6,0,0.0,55.6408077364,0.0
2022,1,1,7,0,31.007079854460724,62.9387166403,0.979351
2022,1,1,8,0,363.8751807023867,54.3618364479,0.954506
2022,1,1,9,0,760.9610968043387,37.6772323918,0.9184
2022,1,1,10,0,892.6455327587796,18.8820692832,0.869104
2022,1,1,11,0,943.9769231042594,48.9432614827,0.810623
2022,1,1,12,0,961.4600445005257,49.6722455858,0.77349
2022,1,1,13,0,955.7686790997901,48.4486901577,0.80163
2022,1,1,14,0,923.6766935297771,51.5647755277,0.869644
2022,1,1,15,0,842.2654426898823,57.8234525461,0.929722
2022,1,1,16,0,609.2487552555584,55.5645076879,1.0
2022,1,1,17,0,216.92698519429632,37.7556165138,1.0
2022,1,1,18,0,0.0,37.7454846742,1.0
2022,1,1,19,0,0.0,50.9800326646,0.0
2022,1,1,20,0,0.0,37.0355370899,0.0
2022,1,1,21,0,0.0,37.0526475666,0.0
2022,1,1,22,0,0.0,41.285602568,0.0
2022,1,1,23,0,0.0,41.7244369121,0.0
2022,1,2,0,0,0.0,34.5801776907,0.0
2022,1,2,1,0,0.0,23.3615295056,0.0
2022,1,2,2,0,0.0,21.9892729374,0.0
2022,1,2,3,0,0.0,42.1637448704,0.0
2022,1,2,4,0,0.0,43.3763841477,0.0
2022,1,2,5,0,0.0,43.5980435577,0.0
2022,1,2,6,0,0.0,43.9370011832,0.0
2022,1,2,7,0,30.307504939937836,28.1014601152,0.0
2022,1,2,8,0,363.0333659775854,44.2180910075,0.955008
2022,1,2,9,0,760.9176301300112,48.390960368,0.919174
2022,1,2,10,0,892.918602806102,39.3835143363,0.870242
2022,1,2,11,0,944.3815452185563,18.7729046787,0.812097
2022,1,2,12,0,961.9944586589188,31.9605845525,0.774776
2022,1,2,13,0,956.5043123662881,47.473950593,0.802163
2022,1,2,14,0,924.8076601558658,42.513829863,0.869726
2022,1,2,15,0,844.3987991420129,30.3412304891,0.92966
2022,1,2,16,0,615.096910421017,49.1833216532,1.0
2022,1,2,17,0,221.34120622268273,55.055479534,1.0
2022,1,2,18,0,0.0,63.0317860611,1.0
2022,1,2,19,0,0.0,68.2744359977,0.0
2022,1,2,20,0,0.0,60.0847229712,0.0
2022,1,2,21,0,0.0,64.3596534918,0.0
2022,1,2,22,0,0.0,62.8245021253,0.0
2022,1,2,23,0,0.0,57.9094587525,0.0
2022,1,3,0,0,0.0,64.9754308246,0.0
2022,1,3,1,0,0.0,54.4419900653,0.0
2022,1,3,2,0,0.0,48.5108081956,0.0
2022,1,3,3,0,0.0,48.6487079242,0.0
2022,1,3,4,0,0.0,57.4053423149,0.0
2022,1,3,5,0,0.0,47.5095796541,0.0
2022,1,3,6,0,0.0,59.8080811829,0.0
2022,1,3,7,0,0.0,15.2248177537,0.0
2022,1,3,8,0,0.0,63.7767736976,0.955526
2022,1,3,9,0,428.3332231433512,47.9167641944,0.920132
2022,1,3,10,0,893.2590293904852,55.5664623509,0.870716
2022,1,3,11,0,944.8284860883332,48.1827777181,0.813642
2022,1,3,12,0,507.7853780853822,53.9942899868,0.776161
2022,1,3,13,0,459.21869164201433,23.2545123213,0.802791
2022,1,3,14,0,860.0176432821992,27.0392224585,0.86987
2022,1,3,15,0,428.6816498843679,20.2802064321,0.929464
2022,1,3,16,0,225.80470863298268,40.5282302806,1.0
2022,1,3,17,0,225.80470863298268,61.4398559708,1.0
2022,1,3,18,0,0.0,61.4149076676,0.0
2022,1,3,19,0,0.0,48.4903662801,0.0
2022,1,3,20,0,0.0,30.9319424262,0.0
2022,1,3,21,0,0.0,50.1073350413,0.0
2022,1,3,22,0,0.0,51.3937008109,0.0
2022,1,3,23,0,0.0,65.1310110604,0.0
2022,1,4,0,0,0.0,79.2380970193,0.0
2022,1,4,1,0,0.0,57.1499820559,0.0
2022,1,4,2,0,0.0,51.3644953483,0.0
2022,1,4,3,0,0.0,53.6883983439,0.0
2022,1,4,4,0,0.0,67.7537582155,0.0
2022,1,4,5,0,0.0,60.7323297292,0.0
2022,1,4,6,0,0.0,44.7493541221,0.0
2022,1,4,7,0,29.394848142221473,46.6832340849,0.0
2022,1,4,8,0,326.34884031228336,22.5388652513,0.956058
2022,1,4,9,0,705.4038607023863,55.6233664549,0.920799
2022,1,4,10,0,851.0025731190442,71.736346432,0.872644
2022,1,4,11,0,889.2459130516709,61.18609567,0.815253
2022,1,4,12,0,917.7927986307775,70.2056097988,0.777645
2022,1,4,13,0,913.6344044141101,65.5728086659,0.803513
2022,1,4,14,0,892.0180628860769,55.0420214644,0.870076
2022,1,4,15,0,846.1839014102377,56.900485006,0.929636
2022,1,4,16,0,627.0081942089461,4.96584923331,1.0
2022,1,4,17,0,230.30754143650162,38.2815795111,1.0
2022,1,4,18,0,0.0,62.7430989748,1.0
2022,1,4,19,0,0.0,52.8629788385,0.0
2022,1,4,20,0,0.0,42.7416316229,0.0
2022,1,4,21,0,0.0,47.3090264091,0.0
2022,1,4,22,0,0.0,45.5716716474,0.0
2022,1,4,23,0,0.0,56.2697635943,0.0
2022,1,5,0,0,0.0,60.2334920209,0.0
2022,1,5,1,0,0.0,48.4032403897,0.0
2022,1,5,2,0,0.0,42.0857972114,0.0
