Year,Month,Day,Hour,Minute,DNI,Price,IAM
2022,1,1,0,0,0.0,59.1414510725,0.0
2022,1,1,1,0,0.0,56.2476349706,0.0
2022,1,1,2,0,0.0,48.1716428131,0.0
2022,1,1,3,0,0.0,43.8489458311,0.0
2022,1,1,4,0,0.0,42.6692593962,0.0
2022,1,1,5,0,0.0,52.0151225261,0.0
2022,1,1,6,0,0.0,49.424136666,0.0
2022,1,1,7,0,31.007079854460724,60.410129133,0.979351
2022,1,1,8,0,363.8751807023867,51.3722881042,0.954506
2022,1,1,9,0,760.9610968043387,52.3650082822,0.9184
2022,1,1,10,0,892.6455327587796,42.9374088867,0.869104
2022,1,1,11,0,943.9769231042594,39.4558527942,0.810623
2022,1,1,12,0,961.4600445005257,47.9010527745,0.77349
2022,1,1,13,0,955.7686790997901,51.232188601,0.80163
2022,1,1,14,0,923.6766935297771,48.8807313683,0.869644
2022,1,1,15,0,842.2654426898823,57.4562573163,0.929722
2022,1,1,16,0,609.2487552555584,62.684820287,1.0
2022,1,1,17,0,216.92698519429632,62.3553636588,1.0
2022,1,1,18,0,0.0,48.421681453,1.0
2022,1,1,19,0,0.0,39.9190891773,0.0
2022,1,1,20,0,0.0,64.7365241981,0.0
2022,1,1,21,0,0.0,74.000229365,0.0
2022,1,1,22,0,0.0,66.6059892756,0.0
2022,1,1,23,0,0.0,55.6835374154,0.0
2022,1,2,0,0,0.0,44.8647695892,0.0
2022,1,2,1,0,0.0,28.8819834255,0.0
2022,1,2,2,0,0.0,32.1173375525,0.0
2022,1,2,3,0,0.0,46.7590640126,0.0
2022,1,2,4,0,0.0,27.7134058529,0.0
2022,1,2,5,0,0.0,32.8208849153,0.0
2022,1,2,6,0,0.0,48.9911232959,0.0
2022,1,2,7,0,30.307504939937836,37.9516268402,0.0
2022,1,2,8,0,363.0333659775854,59.6220948615,0.955008
2022,1,2,9,0,760.9176301300112,59.3261038416,0.919174
2022,1,2,10,0,892.918602806102,62.9548012452,0.870242
2022,1,2,11,0,944.3815452185563,78.6702368183,0.812097
2022,1,2,12,0,961.9944586589188,87.2505525507,0.774776
2022,1,2,13,0,956.5043123662881,57.6480308158,0.802163
2022,1,2,14,0,924.8076601558658,67.1478357044,0.869726
2022,1,2,15,0,844.3987991420129,47.3031734061,0.92966
2022,1,2,16,0,615.096910421017,50.0878499821,1.0
2022,1,2,17,0,221.34120622268273,56.0205179534,1.0
2022,1,2,18,0,0.0,49.0508313752,1.0
2022,1,2,19,0,0.0,48.9011635991,0.0
2022,1,2,20,0,0.0,44.5263342568,0.0
2022,1,2,21,0,0.0,42.0029125933,0.0
2022,1,2,22,0,0.0,57.3324553225,0.0
2022,1,2,23,0,0.0,59.3200520051,0.0
2022,1,3,0,0,0.0,57.4154992399,0.0
2022,1,3,1,0,0.0,53.1161516899,0.0
2022,1,3,2,0,0.0,57.0245891673,0.0
2022,1,3,3,0,0.0,65.7213978324,0.0
2022,1,3,4,0,0.0,59.8005516047,0.0
2022,1,3,5,0,0.0,45.4352402003,0.0
2022,1,3,6,0,0.0,26.6214191164,0.0
2022,1,3,7,0,0.0,15.6930184087,0.0
2022,1,3,8,0,117.81688390562337,40.8280320162,0.955526
2022,1,3,9,0,546.1501070489745,48.7170111187,0.920132
2022,1,3,10,0,893.2590293904852,46.5681767964,0.870716
2022,1,3,11,0,944.8284860883332,46.2716959389,0.813642
2022,1,3,12,0,928.0857466249322,57.7016032163,0.776161
2022,1,3,13,0,882.7990159415644,54.3905866263,0.802791
2022,1,3,14,0,863.4226014773992,49.8677355152,0.86987
2022,1,3,15,0,728.028306326663,19.8610011931,0.929464
2022,1,3,16,0,525.0263626400778,46.1003544827,1.0
2022,1,3,17,0,225.80470863298268,58.8512742672,1.0
2022,1,3,18,0,0.0,44.3775973791,0.0
2022,1,3,19,0,0.0,32.0266469609,0.0
2022,1,3,20,0,0.0,22.8970455479,0.0
2022,1,3,21,0,0.0,28.4304467875,0.0
2022,1,3,22,0,0.0,54.3729033553,0.0
2022,1,3,23,0,0.0,55.4083874125,0.0
2022,1,4,0,0,0.0,44.0143741711,0.0
2022,1,4,1,0,0.0,34.1961473425,0.0
2022,1,4,2,0,0.0,42.0923430407,0.0
2022,1,4,3,0,0.0,44.3592041751,0.0
2022,1,4,4,0,0.0,54.9520785536,0.0
2022,1,4,5,0,0.0,55.8114745935,0.0
2022,1,4,6,0,0.0,70.2743594851,0.0
2022,1,4,7,0,29.394848142221473,28.808594614,0.0
2022,1,4,8,0,340.1523432455834,82.3309843516,0.956058
2022,1,4,9,0,723.4304055719863,40.1946990696,0.920799
2022,1,4,10,0,856.1485256056442,37.944355659,0.872644
2022,1,4,11,0,901.0940611178709,31.9387257942,0.815253
2022,1,4,12,0,924.1916568485275,36.4666455628,0.777645
2022,1,4,13,0,587.1323841864601,47.7784767435,0.803513
2022,1,4,14,0,537.297759560747,29.5853836957,0.870076
2022,1,4,15,0,813.4392390144078,9.49890810252,0.929636
2022,1,4,16,0,627.0081942089461,65.855311827,1.0
2022,1,4,17,0,230.30754143650162,60.6930173979,1.0
2022,1,4,18,0,0.0,59.5914272678,1.0
2022,1,4,19,0,0.0,53.8462736784,0.0
2022,1,4,20,0,0.0,56.4992262528,0.0
2022,1,4,21,0,0.0,65.8691080024,0.0
2022,1,4,22,0,0.0,56.1443189783,0.0
2022,1,4,23,0,0.0,46.0501898872,0.0
2022,1,5,0,0,0.0,44.7543472219,0.0
2022,1,5,1,0,0.0,44.7940448223,0.0
2022,1,5,2,0,0.0,52.7916018059,0.0
2022,1,5,3,0,0.0,43.0007732386,0.0
2022,1,5,4,0,0.0,46.4988271677,0.0
2022,1,5,5,0,0.0,32.2196231747,0.0
2022,1,5,6,0,0.0,37.5416063561,0.0
2022,1,5,7,0,29.177784341294995,9.82465767641,0.0
2022,1,5,8,0,346.14215548258676,29.2277417567,0.956604
2022,1,5,9,0,728.9786893174833,14.1588112845,0.921646
2022,1,5,10,0,846.4374154048779,18.8906512926,0.873904
2022,1,5,11,0,892.9908709180887,22.3193855459,0.816929
2022,1,5,12,0,912.8799290881865,40.3872333696,0.779223
2022,1,5,13,0,907.1600491451036,24.3637166235,0.804329
2022,1,5,14,0,892.6699846310013,41.8540695323,0.870344
2022,1,5,15,0,838.0280524847209,39.5703807664,0.929674
2022,1,5,16,0,633.0460874771185,18.6289651915,1.0
2022,1,5,17,0,234.84012587707943,43.5187453419,1.0
2022,1,5,18,0,0.0,40.6669209076,1.0
2022,1,5,19,0,0.0,48.3897927606,0.0
2022,1,5,20,0,0.0,47.9800945196,0.0
2022,1,5,21,0,0.0,45.4986179201,0.0
2022,1,5,22,0,0.0,48.9361250787,0.0
2022,1,5,23,0,0.0,40.4857620266,0.0
2022,1,6,0,0,0.0,25.3999996698,0.0
2022,1,6,1,0,0.0,41.1380245248,0.0
2022,1,6,2,0,0.0,45.6593949278,0.0
2022,1,6,3,0,0.0,48.7118525808,0.0
2022,1,6,4,0,0.0,50.0507774748,0.0
2022,1,6,5,0,0.0,51.9617297903,0.0
2022,1,6,6,0,0.0,40.653365896,0.0
2022,1,6,7,0,29.11937893390014,43.7119592983,0.0
2022,1,6,8,0,350.7871910059901,45.4244597356,0.957164
2022,1,6,9,0,711.3063030957844,37.1402645949,0.922515
2022,1,6,10,0,833.5227544203105,48.0322178072,0.8752
2022,1,6,11,0,905.7284605952625,43.6977523415,0.818665
2022,1,6,12,0,931.2679216184413,28.0425435985,0.780892
2022,1,6,13,0,720.2033869589968,44.2269985208,0.805237
2022,1,6,14,0,673.003794632179,45.0034821285,0.870675
2022,1,6,15,0,821.9536141661686,62.7945988948,0.929745
2022,1,6,16,0,639.1227730478579,48.2129311879,1.0
2022,1,6,17,0,239.39329097466643,38.0594503011,1.0
2022,1,6,18,0,0.0,24.1051424249,1.0
2022,1,6,19,0,0.0,25.9028276671,0.0
2022,1,6,20,0,0.0,35.927292238,0.0
2022,1,6,21,0,0.0,42.8595495561,0.0
2022,1,6,22,0,0.0,49.6888677744,0.0
2022,1,6,23,0,0.0,69.3728011595,0.0
2022,1,7,0,0,0.0,74.3454572218,0.0
2022,1,7,1,0,0.0,64.1229711015,0.0
2022,1,7,2,0,0.0,53.9768827261,0.0
2022,1,7,3,0,0.0,53.0903757352,0.0
2022,1,7,4,0,0.0,53.9090946818,0.0
2022,1,7,5,0,0.0,44.2274725258,0.0
2022,1,7,6,0,0.0,13.6786183404,0.0
2022,1,7,7,0,16.659325872103977,79.7031296199,0.0
2022,1,7,8,0,350.21634257834285,55.0916359776,0.957735
2022,1,7,9,0,762.879788551366,44.7672032214,0.923551
2022,1,7,10,0,895.2846136874296,14.7009723521,0.875854
2022,1,7,11,0,947.0241067310087,5.27904036566,0.82046
2022,1,7,12,0,965.1375448620233,4.48630120783,0.78265
2022,1,7,13,0,960.6124668038474,7.4590653248,0.806237
2022,1,7,14,0,930.2938671461878,40.2282161833,0.871068
2022,1,7,15,0,848.2998279568261,31.0284655098,0.929851
2022,1,7,16,0,638.5014423788489,46.5216656581,1.0
2022,1,7,17,0,243.95829473768012,16.6173597834,1.0
2022,1,7,18,0,0.0,10.6956668899,1.0
2022,1,7,19,0,0.0,24.9601673766,0.0
2022,1,7,20,0,0.0,46.0260967925,0.0
2022,1,7,21,0,0.0,52.5126505001,0.0
2022,1,7,22,0,0.0,55.5834611047,0.0
2022,1,7,23,0,0.0,44.4177882704,0.0
2022,1,8,0,0,0.0,40.6061216219,0.0
2022,1,8,1,0,0.0,27.4950981449,0.0
2022,1,8,2,0,0.0,27.4085414872,0.0
2022,1,8,3,0,0.0,17.402706681,0.0
2022,1,8,4,0,0.0,30.4067618815,0.0
2022,1,8,5,0,0.0,41.4248674863,0.0
2022,1,8,6,0,0.0,46.3334128247,0.0
2022,1,8,7,0,29.482746456844655,73.974532995,0.0
2022,1,8,8,0,363.51582582995064,52.0860390733,0.958318
2022,1,8,9,0,763.7073211011907,57.297374769,0.924312
2022,1,8,10,0,895.9529380584771,51.0889670035,0.877892
2022,1,8,11,0,947.6702822749717,54.1354254534,0.822309
2022,1,8,12,0,965.8527847398891,44.4114507053,0.784494
2022,1,8,13,0,961.5100950007459,41.3135426136,0.807326
2022,1,8,14,0,932.2353049454093,35.9701002258,0.871524
2022,1,8,15,0,858.0070110046571,31.876216163,0.929991
2022,1,8,16,0,651.3474437782536,30.1645908478,1.0
2022,1,8,17,0,248.5268415135699,43.0674043736,1.0
2022,1,8,18,0,0.0,52.5026450621,1.0
2022,1,8,19,0,0.0,49.9260369937,0.0
2022,1,8,20,0,0.0,38.2422852462,0.0
2022,1,8,21,0,0.0,24.9702647754,0.0
2022,1,8,22,0,0.0,42.2387024428,0.0
2022,1,8,23,0,0.0,40.8179678211,0.0
2022,1,9,0,0,0.0,40.2264301226,0.0
2022,1,9,1,0,0.0,45.4042761751,0.0
2022,1,9,2,0,0.0,49.4044283394,0.0
2022,1,9,3,0,0.0,51.6533483281,0.0
2022,1,9,4,0,0.0,41.1701613651,0.0
2022,1,9,5,0,0.0,38.236661062,0.0
2022,1,9,6,0,0.0,44.4076919974,0.0
2022,1,9,7,0,29.909537413656317,77.723842871,0.0
2022,1,9,8,0,364.5206658055135,28.5979531182,0.958911
2022,1,9,9,0,764.6772818897043,46.2302324364,0.925238
2022,1,9,10,0,896.6837458148254,47.6767447944,0.879284
2022,1,9,11,0,948.3531387365424,28.3903887314,0.82421
2022,1,9,12,0,966.5940934398084,8.04907368606,0.786419
2022,1,9,13,0,962.4295670271415,20.4704651608,0.808504
2022,1,9,14,0,933.5600845539741,41.8004361822,0.872041
2022,1,9,15,0,860.372199610835,45.2421713235,0.930164
2022,1,9,16,0,657.4742326864057,60.2325399911,1.0
2022,1,9,17,0,253.09109762264757,55.8337898764,1.0
